Name,Betweenness,Degree,Closeness,EigenValueC,Katz,ClusteringCoef,Label
4EBP1,0.0012829813885913,0.0109090909090909,0.3331314354936402,0.0040637695412638,0.0310758048513785,0.0,0
AKT1,0.0125074512929415,0.0654545454545454,0.4119850187265917,0.0469150391506167,0.1366703471440921,0.0984126984126984,1
CCND1,0.0084565123776002,0.0472727272727272,0.4,0.0276903643693673,-0.0140787942644823,0.1384615384615384,1
EIF4E,0.0022069645715676,0.0127272727272727,0.3285543608124253,0.0028460880266988,0.0219781321478028,0.0,1
MAPK14,0.0170235615869324,0.0636363636363636,0.4185692541856925,0.0310454264770091,0.0156468556366465,0.1126050420168067,1
PTEN,0.0104183504144578,0.0436363636363636,0.4005826656955571,0.0468090020047402,0.0603426407186685,0.2210144927536232,1
TFDP1,3.119346783037179e-05,0.0054545454545454,0.2840909090909091,0.0005904784222059,-0.0020084143430705,0.3333333333333333,0
14-3-3-zeta,0.0020922365472406,0.02,0.364963503649635,0.0124984261294522,0.0596514061936521,0.0727272727272727,0
BAD,0.0019965944761508,0.0127272727272727,0.3399258343634116,0.0092489312159871,0.074492167900489,0.3333333333333333,0
CDC25B,0.0001682382008209,0.0109090909090909,0.3401360544217687,0.0097901214878745,-0.020187287023764,0.2,0
CSNK1A1,0.00122365614686,0.0163636363636363,0.3164556962025316,0.001923873638525,0.0355833612044022,0.2222222222222222,0
CTNNB1,0.0340773797570554,0.0890909090909091,0.4439063761097659,0.0580237344382858,-0.0488010136820523,0.1139455782312925,1
KRT18,0.0117246294950726,0.0254545454545454,0.3746594005449591,0.0231207281408551,0.0608547585448691,0.2087912087912088,1
MST1R,0.0026763333560654,0.0563636363636363,0.3953989935298346,0.1001064296973356,-0.0036527478255206,0.6516129032258065,0
PIK3R1,0.0012465555062784,0.0218181818181818,0.3269916765755054,0.0080804115228463,0.045437861536873,0.0454545454545454,0
PRKCA,0.0110001770943814,0.0618181818181818,0.4107542942494399,0.0684771112215192,0.0778590369811747,0.2245989304812834,1
RAF1,0.0262441055749093,0.109090909090909,0.4417670682730923,0.1169199215770873,0.1088120968153314,0.2152542372881355,1
RAN,0.0137915338180228,0.0563636363636363,0.407709414381023,0.0368646915513328,0.037238198866499,0.1634408602150537,0
A20,0.0,0.0018181818181818,0.2458649977648636,7.825032082080538e-05,0.012463858687427,0.0,0
G3BP2,0.0041793471121276,0.0109090909090909,0.3258293838862559,0.0030018786916192,0.0324313054001429,0.0,0
ABIN2,0.0011840817197598,0.0218181818181818,0.3613666228646517,0.0089371470695249,-0.0271882729650829,0.1818181818181818,0
FLNA,0.0007354738077,0.02,0.3664223850766155,0.0205930434314503,-0.0261954898813073,0.2545454545454545,0
IKBKG,0.0073734209803137,0.0527272727272727,0.3982621288921071,0.02674605405885,-0.0509319651509306,0.1108374384236453,0
LYN,0.0190561028914237,0.1218181818181818,0.4347826086956521,0.1556307756270646,-0.0794086366667796,0.3102668475802804,0
NFKB1,0.012958879991455,0.0654545454545454,0.3917378917378917,0.0130622902408923,-0.0270012297018092,0.0365079365079365,0
NFKB2,0.0102369296167647,0.0563636363636363,0.39568345323741,0.0210674895127983,0.0137376483597157,0.2150537634408602,0
REL,0.0012592879361762,0.0236363636363636,0.3418272218769422,0.0061356245537165,0.0533563491013986,0.2179487179487179,1
FHL2,0.0114922448058938,0.0381818181818181,0.4,0.0205467540413422,-0.0393506183806918,0.1333333333333333,0
RIPK1,0.0092668121846115,0.069090909090909,0.3997093023255814,0.0275306662175727,-0.0559095222474811,0.1806543385490754,0
STK11,9.327029308444912e-05,0.009090909090909,0.3357753357753357,0.0080204022588565,0.0214769033884737,0.2,1
TAB2,0.0063603582648408,0.0418181818181818,0.3706199460916442,0.009310502542077,-0.0359049495381423,0.2213438735177865,0
TNF,0.0081981221125433,0.0545454545454545,0.3749147920927062,0.0115545068860194,-0.0367304767737533,0.0942528735632183,1
TRAF2,0.013199571444293,0.069090909090909,0.3965392934390771,0.0226532817860804,-0.1012280236336501,0.1351351351351351,0
ABL1,0.0141053426313774,0.1018181818181818,0.4283489096573208,0.1373205020698774,-0.0932262573947731,0.3564935064935065,1
APP,0.0038124766332328,0.0254545454545454,0.3721244925575101,0.024266665264323,-0.0004924744046373,0.1648351648351648,0
BCAR1,0.0041099611863571,0.0818181818181818,0.4204892966360856,0.1179479216976311,0.0105975136256686,0.3919191919191919,0
CBL,0.0118814666480395,0.1145454545454545,0.4323899371069182,0.1548163618752095,-0.0263970149772722,0.3625192012288786,0
CCNA2,0.00691313557445,0.0454545454545454,0.3827418232428671,0.0169597493057128,-0.1074424236503741,0.16,1
CDC42,0.006515400821718,0.0527272727272727,0.3945480631276901,0.0413295885540465,0.0540894506076149,0.1453201970443349,1
CRK,0.0033738524111216,0.069090909090909,0.3925767309064953,0.1069685661841429,-0.0495768186848486,0.4964438122332859,0
CRKL,0.0125033430472975,0.1054545454545454,0.44,0.1506027618060845,-0.0181592139083362,0.3835450695704779,0
DOK1,0.0010658845086225,0.0472727272727272,0.3939828080229226,0.0837067099033807,-0.0323265334938303,0.6153846153846154,0
FOS,0.0173855362641896,0.0818181818181818,0.437201907790143,0.0691247624481158,0.1162330282820012,0.2181818181818181,1
FYN,0.045937987324101,0.1781818181818182,0.4778453518679409,0.1921673587798766,0.0333956355321187,0.2114454029034294,0
GRB2,0.015772730933753,0.12,0.4313725490196078,0.1550503631766306,0.0253229110468972,0.3333333333333333,0
MDM2,0.0089262307986501,0.04,0.3997093023255814,0.0240409017244612,-0.0109365921966636,0.1212121212121212,1
MYC,0.0116913477284492,0.0436363636363636,0.3800967519004837,0.0191405138770012,-0.0365015547213645,0.1014492753623188,0
NUP214,0.0012306123868974,0.0236363636363636,0.3674014696058784,0.024011663695202,-0.0072933903869826,0.358974358974359,0
PLCG1,0.0023242239293852,0.0509090909090909,0.3846153846153846,0.0757474131345522,-0.0446019397914343,0.4973544973544973,0
PLSCR1,0.0,0.0036363636363636,0.3103837471783295,0.0067607193641107,-4.3991745936874985e-05,1.0,0
SHC1,0.00394871427534,0.0618181818181818,0.3973988439306358,0.0993499122698585,-0.0293873384648078,0.5240641711229946,0
SRC,0.01899245997236,0.1181818181818181,0.4424778761061947,0.1548194409439076,-0.0049750746027078,0.3360576923076923,1
STAT5A,0.0329227679659654,0.1690909090909091,0.4778453518679409,0.193090659668968,0.0584180691826954,0.2281439925198691,1
TP53,0.0196624157539077,0.0818181818181818,0.4365079365079365,0.0553852900760644,-0.0112273194111758,0.1606060606060606,1
TP73,0.0022588382489238,0.029090909090909,0.3873239436619718,0.0284492379561658,-0.0577105922425797,0.2666666666666666,0
YAP1,0.0,0.0018181818181818,0.3000545553737043,0.0035795494908711,-0.0001018975920645,0.0,0
ADAM10,0.0065276475132843,0.0327272727272727,0.3623188405797101,0.009885031798758,-0.0368302169644039,0.1895424836601307,0
CD44,0.0081172073755172,0.029090909090909,0.3800967519004837,0.0393965155289677,0.0416795686843208,0.3416666666666667,1
CDH1,0.0002626379223305,0.009090909090909,0.3208868144690782,0.0022690321571924,0.0040251699373691,0.1,1
DLL1,0.0004338381262014,0.0272727272727272,0.3277711561382598,0.0037388660519067,-0.0481190533658003,0.5142857142857142,0
DLL4,0.0002670146264982,0.0181818181818181,0.3128555176336746,0.0020859208432081,-0.0264655215605565,0.3555555555555555,0
EGFR,0.0145355327985252,0.1109090909090909,0.4201680672268907,0.1420119703011175,-0.0009518035884737,0.3240437158469945,1
FURIN,0.0,0.0018181818181818,0.2660861151427189,0.0002576742730264,0.0055377064509723,0.0,0
JAG1,0.0002878515203724,0.0218181818181818,0.3241013553329405,0.003273087352394,-0.0357155105219044,0.5606060606060606,1
JAG2,0.0014710746496423,0.029090909090909,0.3465658475110271,0.0089104137465377,-0.0395183840232696,0.4333333333333333,0
NOTCH1,0.0058826997433431,0.0436363636363636,0.3474415666456096,0.0049931819568426,-0.0357376888489717,0.181159420289855,0
NOTCH2,0.0072743583339414,0.0472727272727272,0.3859649122807017,0.0134749262734819,-0.0695424983766723,0.2461538461538461,0
NOTCH3,0.0013873447110432,0.029090909090909,0.3359804520464264,0.0049985027475236,-0.0466739893531313,0.275,0
PSEN1,0.0100598072779207,0.0618181818181818,0.4005826656955571,0.028015209127104,-0.0373550156523618,0.1550802139037433,0
ADD1,0.0010774226285921,0.029090909090909,0.3706199460916442,0.037189581572519,0.0357463012636185,0.2916666666666667,0
CSK,0.0101115405306905,0.1145454545454545,0.4382470119521912,0.1565718477384052,-0.0874995463995989,0.3456221198156682,1
CSNK1E,0.0057378316437421,0.0236363636363636,0.3652058432934927,0.022501426982518,0.0480550795295999,0.1153846153846153,0
FGR,0.0045336443700351,0.1,0.4169825625473843,0.1438431314540911,-0.0717419896795484,0.4175084175084175,0
HIPK2,0.0006749299271989,0.0163636363636363,0.3523382447149263,0.0099397578316601,-0.0090167881761115,0.2222222222222222,0
JAK1,0.0065564349808908,0.0854545454545454,0.4144687264506405,0.1361898438401217,-0.0254647528918234,0.5069380203515264,1
JAK2,0.0322687117171665,0.1672727272727272,0.4721030042918455,0.1896562640715122,0.1144251115616815,0.2295747730530339,1
LCK,0.0045048253559104,0.0890909090909091,0.4227517294388931,0.1416412067545057,-0.0659851950028128,0.494047619047619,0
PKN2,0.0005244872008723,0.0181818181818181,0.3639973527465255,0.0190452746261735,0.0319871370699708,0.2222222222222222,0
PRKCZ,0.0062820543211029,0.0563636363636363,0.4154078549848942,0.063487337605447,0.1289690649497444,0.2623655913978495,0
TBK1,0.000716408091138,0.0127272727272727,0.3465658475110271,0.0105258410541057,0.0293441199334366,0.0952380952380952,0
AES,0.0061999334708724,0.02,0.3749147920927062,0.011255023248531,0.0078484525182631,0.2181818181818181,0
CREBBP,0.0848028402549547,0.1763636363636363,0.4897595725734639,0.121730427865481,-0.0644285942724534,0.1277920962199312,0
CTBP1,0.003623902597519,0.0418181818181818,0.3973988439306358,0.0323693403793841,-0.0433830280385839,0.3201581027667984,0
HDAC1,0.0402443565180352,0.1181818181818181,0.4530477759472817,0.0701804288391222,0.0689319165913742,0.1557692307692307,1
LEF1,0.0005995149920689,0.02,0.3764544832306639,0.0181298874768064,-0.0132372169613424,0.4,1
PRMT1,0.0006133727681005,0.0054545454545454,0.2992383025027203,0.0014967878178459,0.0088172488165157,0.0,0
RELA,0.0463726044262769,0.109090909090909,0.4575707154742096,0.0777228855407391,0.1546903956906253,0.1418079096045197,1
TLE1,0.0,0.0018181818181818,0.2728174603174603,0.0002933859994083,0.0100055733992391,0.0,0
AIP4,0.002315387055777,0.0236363636363636,0.3703703703703703,0.0212890491921025,-0.0060285219642738,0.1538461538461538,0
ARRB1,0.0001246252066136,0.0072727272727272,0.3109101187111362,0.0023526140432402,0.0132365400231684,0.1666666666666666,0
ARRB2,0.0022399217438715,0.02,0.3674014696058784,0.0134501978347636,0.0614630603413173,0.109090909090909,0
HGS,0.0099046764595518,0.0509090909090909,0.4,0.0404221367612777,0.0317727996669401,0.1878306878306878,0
JUNB,0.0027970378875531,0.04,0.3942652329749104,0.0347363405682897,0.0246218516252817,0.3463203463203463,0
KIT,0.0113787341519895,0.1181818181818181,0.4396482813749001,0.1576461087785656,0.0132300091834141,0.3379807692307692,1
MET,0.0035098294882031,0.0709090909090909,0.3997093023255814,0.1119448080241491,-0.0626331327084753,0.5222672064777328,1
NUMB,0.0001526694497691,0.0072727272727272,0.3040353786622443,0.0017445764888788,0.0094294060154272,0.0,0
SMAD3,0.0450999490958864,0.1672727272727272,0.4774305555555556,0.1085245160361938,-0.054196620250065,0.126134734830387,1
SMAD7,0.0010232961943405,0.0218181818181818,0.3599476439790576,0.0147948917872324,-0.0156076936670704,0.2424242424242424,1
AKAP95,0.0002178379992674,0.009090909090909,0.3303303303303303,0.0040505272940324,0.0014665703844705,0.0,0
CASP3,0.0124247431839255,0.08,0.4185692541856925,0.0756930625708405,-0.0056438325923972,0.2019027484143763,1
CCNE1,0.0021557302340951,0.0363636363636363,0.3843466107617051,0.0256936371081364,-0.03036493179058,0.2684210526315789,0
PRKAR2A,0.0014258079120811,0.0181818181818181,0.34375,0.0071708146874106,0.0090475357394017,0.0888888888888888,0
NRAS,0.0146441658323897,0.0654545454545454,0.4011670313639679,0.0504036443036287,0.1892125400578105,0.160427807486631,1
PRKCI,0.0032040364199365,0.0472727272727272,0.4023408924652524,0.0489067744615584,0.1314830516478269,0.243076923076923,0
STAT3,0.0212087403267011,0.1218181818181818,0.4594820384294068,0.1607720903519148,0.0147402214706338,0.316146540027137,1
STAT5B,0.0201462756940646,0.1272727272727272,0.4606365159128978,0.1646042600293991,0.078721204385245,0.3026915113871635,1
AML1,0.0017397073235376,0.0109090909090909,0.3036996134732192,0.0015302548128351,0.023930842012144,0.1333333333333333,0
CTCF,0.0002504998012308,0.0054545454545454,0.303030303030303,0.0017493874799866,0.0109511118629866,0.3333333333333333,0
HAT1,0.0001326084515312,0.0054545454545454,0.2571294997662459,0.0001073248796866,0.0166873096132241,0.0,0
NCOR1,0.0044752741817208,0.0254545454545454,0.3467843631778058,0.0042133091550187,0.0218922621298584,0.0769230769230769,0
PPP2CA,0.0130066730409175,0.0345454545454545,0.3925767309064953,0.0501284566990205,0.0667047515758028,0.3742690058479532,0
RUVBL1,0.0002446555087926,0.009090909090909,0.2922422954303932,0.0005014264729491,0.0188857931823183,0.2,0
TBP,0.0047748021520824,0.0272727272727272,0.3279666070363745,0.002004510416209,0.0119799102831222,0.0952380952380952,0
ANAPC2,0.0045266618557722,0.029090909090909,0.3307276007215874,0.0032290727730852,-0.1233111329774074,0.3,0
ANAPC4,0.003645301614881,0.0272727272727272,0.3279666070363745,0.0032036638628843,-0.121791586954437,0.3428571428571428,0
ANAPC5,0.0016033406919719,0.0145454545454545,0.3443957420162805,0.0099998037916724,-0.0385368867618046,0.3214285714285714,0
ANAPC7,0.0,0.0036363636363636,0.2487562189054726,0.0001676828936911,-0.0152895438457716,1.0,0
CCNB1,0.0117215036495756,0.06,0.4032258064516129,0.0245057899234386,-0.1427510195855212,0.1041666666666666,1
CDC16,0.0052740821716099,0.029090909090909,0.3701211305518169,0.0128701524322627,-0.1397550095119377,0.2166666666666666,0
CDC27,3.843740672537223e-05,0.0072727272727272,0.2651880424300868,0.0003768339677834,-0.0314815561740601,0.5,0
CDK2,0.0129931708687785,0.0672727272727272,0.4195270785659801,0.043270675227364,-0.2033200129692315,0.2087087087087087,1
FZR1,0.0030228048810723,0.029090909090909,0.3443957420162805,0.0064875335234995,-0.1311870767510946,0.2916666666666667,0
PSMB5,1.680958603137917e-05,0.009090909090909,0.2875065342394145,0.0006429359216802,-0.0368592726089781,0.8,0
PSMC2,0.0065996269431297,0.0345454545454545,0.3669112741827885,0.0070887539313987,-0.1265568629415499,0.3040935672514619,0
PSMC3,0.000371051301467,0.0181818181818181,0.3038674033149171,0.001007492561636,-0.063120768025534,0.7111111111111111,0
PSMD1,0.0012183869149307,0.0218181818181818,0.3162737205290397,0.0015324940265046,-0.0637773619184604,0.5454545454545454,0
PSMD12,0.0059920550673117,0.04,0.3489847715736041,0.007329065214845,-0.10186312800305,0.3116883116883117,0
PSMD13,0.000236538061424,0.0218181818181818,0.3055555555555556,0.0012636850289636,-0.0745419495427567,0.6363636363636364,0
UBE2E1,0.0018614791438291,0.009090909090909,0.3353658536585366,0.003128614801821,-0.0177715694013391,0.1,0
SMAD1,0.0076118723131485,0.0890909090909091,0.4224270353302611,0.058469288792859,-0.0771947910759746,0.1785714285714285,0
SMAD2,0.0387318290160777,0.1727272727272727,0.4741379310344827,0.1201888375301325,-0.0892721178222339,0.1408734602463605,1
TGFB1,0.0048798454444135,0.049090909090909,0.3931379556826304,0.0486572864539691,-0.0223102527667818,0.2763532763532763,1
AO7,0.0014420584770514,0.009090909090909,0.3277711561382598,0.0023014896510645,0.0355750862952591,0.1,0
CDC34,0.0009767797430522,0.0127272727272727,0.3374233128834356,0.0036364247292483,0.0273217043452061,0.238095238095238,0
NKD1,0.008168194540151,0.0254545454545454,0.3461296412838263,0.0060927598627508,0.0556003952699826,0.1758241758241758,0
RNF4,0.0002414716165202,0.0072727272727272,0.2819067145053818,0.0003520147621317,0.0122723656321678,0.0,0
UBE2D1,0.0002072068965223,0.0072727272727272,0.2908514013749338,0.0004868341715655,0.0136587205404811,0.0,0
AP2,0.0,0.0018181818181818,0.3208868144690782,0.0049437918829647,0.0206632393035809,0.0,0
APC,0.0088611531377985,0.0545454545454545,0.4050073637702504,0.0431184127815635,-0.0125713582914379,0.1540229885057471,1
APH1A,0.0015106263722224,0.0272727272727272,0.3456945317410433,0.0047831885985342,-0.0440942965045991,0.3714285714285714,0
PLD1,0.0004394817982366,0.0127272727272727,0.3220140515222482,0.0057283807444263,0.0078872340503541,0.1904761904761904,0
PSEN2,0.0018719519558437,0.0272727272727272,0.3592423252775963,0.0097374901049218,-0.0344039094782305,0.3047619047619048,0
TRAF6,0.0147433427341255,0.0563636363636363,0.3647214854111406,0.0080156257464508,-0.0590859306372639,0.1118279569892473,0
APH2,0.0009904387383382,0.0236363636363636,0.3424657534246575,0.0046333445095141,-0.0387507093304199,0.3846153846153846,0
APPL2,0.0021921910395376,0.0181818181818181,0.3376304481276857,0.0049749320074997,0.0530668080012413,0.2,0
AKT2,0.0001171163838637,0.0072727272727272,0.2931769722814499,0.0014734989203266,0.0227378055368298,0.0,1
HDAC2,0.0150308318934554,0.0763636363636363,0.4358161648177496,0.050241227969147,0.0568819696824568,0.1904761904761904,1
HNF4A,0.0003876350941273,0.0072727272727272,0.3347534996956786,0.0034540114196152,0.0071667041481094,0.1666666666666666,1
MTA2,0.0031276886366919,0.0145454545454545,0.3384615384615385,0.0054817661420164,0.0397971171477232,0.4285714285714285,0
PIK3CB,0.0016444354037598,0.0218181818181818,0.3683858004018754,0.031139849105223,0.0604575235460227,0.303030303030303,0
RBBP7,0.0009892924706032,0.009090909090909,0.2878074306645735,0.0006817711868406,0.0295850135458536,0.3,0
ARA55,0.0075679775309034,0.0381818181818181,0.383008356545961,0.034200098962941,0.002330229787679,0.1476190476190476,0
GIT1,0.0012266471141425,0.0218181818181818,0.3635161929940516,0.0187390122211959,-0.0276659329114292,0.1969696969696969,0
NCOA2,0.0003162934222698,0.009090909090909,0.3409795412275263,0.0051409313970873,0.0098746422874612,0.1,0
NCOA3,0.0033734014396711,0.0381818181818181,0.3931379556826304,0.0288790772564027,-0.0411993800753932,0.2809523809523809,0
PAK1,0.0022345222441513,0.0309090909090909,0.3698722259583053,0.0201336567803392,0.0518825538608965,0.1617647058823529,0
PTK2,0.0015391762374818,0.06,0.3900709219858156,0.1081699393498217,-0.0445521806882939,0.6723484848484849,1
PTPN12,0.0007106227149812,0.0363636363636363,0.3774879890185312,0.067339300836638,-0.0036873926748524,0.631578947368421,0
PXN,6.611470540229049e-05,0.009090909090909,0.3060656649972176,0.0039561187868056,0.0204174653791211,0.1,1
RHOA,0.001502278729258,0.0254545454545454,0.363036303630363,0.0177020142062704,0.0158063764574448,0.1978021978021978,1
SPDEF,4.954555878769353e-05,0.0054545454545454,0.2854177477944992,0.0010755091671426,0.0142928121823641,0.0,0
SVIL,0.0023887524544917,0.0236363636363636,0.3666666666666666,0.0239022322268928,0.004750830110883,0.2307692307692307,0
TGFBR2,0.0010247783753255,0.0254545454545454,0.3838101884159107,0.0254374431455294,-0.0389443481600362,0.3956043956043956,1
TRAF4,2.7440714507440127e-05,0.0036363636363636,0.2863092139510672,0.0010875556023004,0.0132676754665056,0.0,0
ARA70,0.001469610187464,0.0163636363636363,0.3357753357753357,0.0045981185714472,0.0358017212646429,0.0277777777777777,0
HRAS,0.0010361460903454,0.02,0.3266033254156769,0.0063992183507865,0.0598025776394505,0.1272727272727272,1
PAK6,7.966070610226846e-05,0.0072727272727272,0.3141062250142775,0.0031833100103187,0.0311883284839176,0.3333333333333333,0
ARA160,0.0005907707946195,0.009090909090909,0.3173687247547605,0.0024610133239733,0.012588889297192,0.0,0
PIAS1,0.0026113817946324,0.0327272727272727,0.3832752613240418,0.0293907484172731,-0.0184314863946404,0.2418300653594771,0
SMARCA4,0.0033540597678103,0.0254545454545454,0.3461296412838263,0.0065329443389005,0.039932705224261,0.1208791208791208,0
ARAF1,0.0001274077680482,0.009090909090909,0.3089887640449438,0.0037484827992048,0.0492083324245519,0.2,0
PRKCD,0.0007675258454481,0.0145454545454545,0.3431066749844042,0.0104408223509239,0.0275640265560826,0.0714285714285714,0
ARF4,0.0001282601055842,0.0054545454545454,0.2846790890269151,0.0015619333076337,0.0090069032849039,0.0,0
PLD2,0.0089236380654995,0.0309090909090909,0.3764544832306639,0.0364764629403471,0.0065565185854263,0.2647058823529412,0
ARNIP,0.0002351828512537,0.0109090909090909,0.3060656649972176,0.0045000913794107,0.0253504332515542,0.0,0
CAV1,0.0015027286262082,0.0345454545454545,0.3744043567052416,0.0591750415278007,0.0088403200511001,0.5380116959064327,1
DVL3,0.0032982471242666,0.0254545454545454,0.3587736464448793,0.0076820391418567,0.0676371516694653,0.2197802197802197,0
ASE1,0.0006110658473112,0.009090909090909,0.3117913832199546,0.0015360265854086,-0.0307330465317907,0.2,0
ATF1,0.0037807502055044,0.0309090909090909,0.3790489317711922,0.0261858677836953,0.0174441372696232,0.3088235294117647,0
CAPN3,0.0002276862196492,0.0054545454545454,0.3206997084548105,0.0029151254280688,0.0304265135117365,0.0,0
